time,CoPx,CoPy,Mx,My,displacement,work
0,0.00361,0.00355,2.359494,13.262869,0.0,0.0
1,0.0036,0.00353,2.344929,13.268896000000002,1.9389172236070655e-05,0.01576273941927674
2,0.00351,0.00354,2.353867,13.352246,0.00011313483880258623,0.09959060080199125
3,0.00335,0.00351,2.329605,13.500409,0.00027244287375374385,0.24972693622083678
4,0.00326,0.00345,2.277183,13.594489999999999,0.0003847980694502509,0.357426985640509
5,0.00327,0.00334,2.18218,13.597866,0.0004958163111945697,0.4524899510108363
6,0.00326,0.00315,2.0213360000000002,13.612137999999998,0.0006813560643473645,0.6139659006751742
7,0.00331,0.00293,1.826473,13.575949,0.0009105000583773192,0.8121608362562833
8,0.00356,0.00268,1.6048189999999998,13.367080999999999,0.001265289080191694,1.1167200868792129
9,0.00379,0.00245,1.4109880000000001,13.166376,0.0015822408746336864,1.3957415082539875
10,0.00402,0.00224,1.22103,12.946530999999998,0.0019040429411279836,1.6862855940464891
11,0.00422,0.00212,1.120011,12.764764,0.002128643030175161,1.8942377054808277
12,0.0044,0.00212,1.1109019999999998,12.595943,0.0023121942491850065,2.0633042720219383
13,0.00447,0.00213,1.119157,12.528055,0.0023850262476472193,2.1316923233832688
14,0.00445,0.00214,1.1326100000000001,12.543676999999999,0.0024107668770101533,2.1523085813608933
15,0.00436,0.00213,1.122917,12.619778,0.0024993401235352767,2.2290243975267936
16,0.00426,0.00209,1.092749,12.718781,0.00261296498877172,2.3325217512755727
17,0.00417,0.00205,1.053184,12.797779,0.00270693737833376,2.420873736137261
18,0.00414,0.00197,0.98478,12.843936,0.0027953086972104177,2.5033938904330446
19,0.00429,0.00184,0.8768100000000001,12.728418999999999,0.00299075776986107,2.661513143495409
20,0.0044,0.00166,0.712842,12.639591,0.0032115600343422114,2.847996168481599
21,0.0046,0.00146,0.5415479999999999,12.463812,0.0034918134375329654,3.0934343303004157
22,0.0048,0.0013,0.39746899999999996,12.27758,0.0037511668836253597,3.328893702730141
23,0.00502,0.00116,0.27247,12.073334,0.0040130930182511355,3.5683538842154987
