time,CoPx,CoPy,Mx,My,displacement,work
0,-2e-05,0.00426,27.911167999999996,2.861911,0.0,0.0
1,3e-05,0.00414,27.826256,2.834619,0.00012744418386101053,0.08919025175432159
2,0.00012,0.00402,27.735014999999997,2.7827729999999997,0.000285365176765686,0.19413274932799618
3,0.0002,0.00386,27.642713000000004,2.7421529999999996,0.00045526164523987714,0.2949774001727421
4,0.00025,0.0037,27.535998,2.712317,0.0006259308281640348,0.4057847921689487
5,0.00032,0.0036,27.452433000000003,2.6744,0.0007447319224350873,0.4975497534232283
6,0.00038,0.00355,27.401072,2.64047,0.0008260390561934481,0.5591062089823357
7,0.00042,0.00357,27.404442,2.618618,0.0008718368727352866,0.5812165414990573
8,0.00039,0.0036,27.428919999999998,2.635983,0.0009142916722283973,0.6112284676118532
9,0.00039,0.00354,27.422528,2.64048,0.000971638424533999,0.619043880140951
10,0.0004,0.00345,27.40443,2.635598,0.0010620761379062495,0.63778878686251
11,0.0004,0.00343,27.424079,2.637777,0.0010794177064627534,0.6575582391058046
12,0.00045,0.0035,27.472467,2.611809,0.0011614826197936018,0.7124739524126557
13,0.00047,0.00365,27.579188,2.606082,0.0013145529631002056,0.8193485067742964
14,0.00051,0.00382,27.685219,2.586641,0.001485735438838808,0.9271470477755562
15,0.00056,0.00398,27.785083000000004,2.565474,0.00165384174449092,1.0292296632641924
16,0.00061,0.00412,27.866524,2.5375699999999997,0.001808037626407405,1.1153183947974141
17,0.00066,0.00419,27.899961,2.514253,0.0018899571600974802,1.1560825390666143
18,0.00068,0.00422,27.909516000000004,2.5034520000000002,0.001923977448162105,1.1705033443839343
19,0.00072,0.00428,27.928109999999997,2.477227,0.0020063389075955,1.2026512441753632
20,0.00072,0.0044,27.972821,2.480169,0.002121018286735787,1.2474589319644054
21,0.00067,0.00442,27.968072999999997,2.5018219999999998,0.00216906461854166,1.2696263836221855
22,0.00069,0.00443,27.965368,2.490589,0.0021930556585357894,1.2811804873953032
23,0.00069,0.00443,27.959170999999998,2.492863,0.0021992822145662128,1.2877815392054353
24,0.00071,0.00434,27.911417,2.479401,0.002290806309754306,1.3373967582415311
25,0.00068,0.00429,27.881598000000004,2.495037,0.0023485665902245466,1.371066585342361
26,0.00067,0.00433,27.894955,2.501657,0.0023931864288616457,1.3859740951612367
27,0.00058,0.00435,27.907617,2.546186,0.0024793425661938148,1.432268350582401
28,0.00051,0.00443,27.968412999999998,2.586551,0.002592802911689504,1.5052442838823594
29,0.00049,0.00444,27.978935999999997,2.597987,0.002614317790262248,1.520785056868282
30,0.0004,0.00438,27.949505,2.644228,0.002719017790262248,1.575597590489708
31,0.0003,0.00435,27.923735999999998,2.691044,0.002817589845125681,1.629037081664307
32,0.0002,0.00439,27.918596,2.74406,0.002931697907943343,1.6823016651696716
33,0.0001,0.00447,27.947657,2.790493,0.0030587748924842152,1.7370790803149658
34,3e-05,0.00459,28.003183,2.826062,0.0031912341314975817,1.8030206486690779
35,0.0,0.00473,28.076558,2.841585,0.0033349934442394005,1.8780196763561072
36,0.0,0.0048,28.114179,2.8436440000000003,0.003406605244942918,1.9156969788338605
37,-1e-05,0.00487,28.156082000000005,2.850333,0.0034794011239471486,1.9581305048480913
38,-8e-05,0.00479,28.108544000000002,2.886026,0.0035856664522532274,2.0175767132469478
39,-0.00016,0.00473,28.070835,2.9240199999999996,0.003680635078651635,2.071107197244388
40,-0.00029,0.00473,28.059009000000003,2.990914,0.0038123300292002417,2.1390384971877863
41,-0.00038,0.00477,28.077188,3.037938,0.003911183961848367,2.1894540961329527
42,-0.00043,0.00487,28.14571,3.065337,0.004026802515722733,2.263250909648173
43,-0.00045,0.00501,28.234140000000004,3.079289,0.004163271779661536,2.352774779113252
44,-0.00046,0.00517,28.355172,3.088927,0.004331046032751818,2.4741899184822738
45,-0.00046,0.00539,28.491197999999997,3.089758,0.00455056935725288,2.610218456800523
46,-0.00045,0.0056,28.600151,3.083661,0.004757411954413142,2.719341917238692
47,-0.00047,0.00587,28.728233999999997,3.090868,0.005025495840538355,2.8476275194627885
48,-0.00048,0.0061,28.830150000000003,3.095803,0.005256456378293189,2.9496629313598417
49,-0.00049,0.0064,28.961327,3.09904,0.0055590787832799984,3.0808798643296353
50,-0.00051,0.00657,29.036019,3.108762,0.005726798668803448,3.156201920515057
51,-0.00059,0.00667,29.087697000000002,3.149638,0.005860939527604934,3.2220917001474114
52,-0.00061,0.00683,29.158571000000002,3.159843,0.006019459589426778,3.293696629453989
53,-0.00067,0.00696,29.230339000000004,3.187205,0.006161369455186703,3.3705036920719564
54,-0.0007,0.00709,29.304204,3.2080080000000004,0.006298339123361816,3.447242228896678
55,-0.00075,0.00717,29.361012,3.2355980000000004,0.006388979787525308,3.510395668739651
56,-0.00077,0.00724,29.413472000000002,3.244732,0.006462563073671014,3.5636449086966717
57,-0.00078,0.00737,29.508207,3.2520870000000004,0.006594524355871506,3.6586649921001255
58,-0.00079,0.00753,29.612719,3.2614089999999996,0.006748050542562898,3.763591908704017
59,-0.00079,0.00766,29.686058000000003,3.259518,0.006885908585491122,3.8369552837763283
60,-0.00076,0.00775,29.714733000000003,3.244362,0.006975207913596103,3.869389216023282
61,-0.00078,0.00786,29.736311,3.24865,0.007088839995333614,3.891389148477722
62,-0.0007,0.00796,29.749647,3.2043039999999996,0.007212180905010817,3.9376969945947677
63,-0.0007,0.00811,29.799359,3.2047060000000003,0.007366939297351901,3.9874106199705133
64,-0.00058,0.00828,29.850236000000002,3.136337,0.007574164440614008,4.0726326200057175
65,-0.0005,0.00862,30.00287,3.092952,0.00792701398362066,4.231312789469326
66,-0.00046,0.00893,30.165252,3.071182,0.008235454253365061,4.395147605134371
67,-0.00044,0.00916,30.315505,3.0654630000000003,0.008467108651121715,4.545509405369673
68,-0.00042,0.00919,30.345940000000002,3.059285,0.008504255521783997,4.576565111914526
69,-0.00051,0.00914,30.32694,3.103793,0.00860275511569179,4.624958934495513
70,-0.00051,0.00907,30.304136,3.104475,0.00867496868782335,4.6477731305146595
71,-0.00058,0.00904,30.295051,3.142627,0.008753872743485908,4.68699190572501
72,-0.00063,0.00896,30.274442,3.170921,0.008842850156350062,4.721995924308595
73,-0.0007,0.00893,30.282110999999997,3.208832,0.008918476871206655,4.760674826593949
74,-0.00083,0.00885,30.281219,3.279948,0.009071511279102397,4.831796420501847
75,-0.00093,0.00883,30.292793999999997,3.3351239999999995,0.009175302608220007,4.888173469032254
76,-0.00092,0.00872,30.256317000000003,3.3325850000000004,0.009285171848683386,4.924738726449639
77,-0.00101,0.00863,30.217547000000003,3.380981,0.009412886608989316,4.98674909426019
78,-0.00114,0.00854,30.162345,3.4468089999999996,0.009573991854093246,5.072659433498262
79,-0.00124,0.00838,30.072988,3.496904,0.009754970443987194,5.175100550604627
80,-0.00133,0.00822,29.97765,3.541039,0.009937622052247299,5.280158784308606
81,-0.00143,0.0081,29.898022000000005,3.5898360000000005,0.01009534640039938,5.373549177781379
82,-0.00151,0.00803,29.850116000000003,3.6298299999999997,0.010199952757758769,5.4359551460216045
83,-0.00154,0.0079,29.764037000000002,3.6449039999999995,0.010335071446325528,5.523344045299489
84,-0.0016,0.0078,29.692034999999997,3.6759,0.010458588732565145,5.601734350950129
85,-0.00172,0.00764,29.590154000000002,3.730532,0.010647855449132007,5.717338821387042
86,-0.00183,0.00758,29.533868000000002,3.7880160000000003,0.010781728261905921,5.79779081982089
87,-0.00197,0.00756,29.503532999999997,3.856418,0.0109207041231193,5.8726175919616175
