time,CoPx,CoPy,Mx,My,displacement,work
0,0.0014,-0.00208,-36.69699,6.721964,0.0,0.0
1,0.00132,-0.00206,-36.671595,6.7724009999999994,8.47067883938474e-05,0.056469434156893775
2,0.0013,-0.00198,-36.638649,6.790024,0.00016938765990565926,0.09383263858317638
3,0.00125,-0.00195,-36.648657,6.829431,0.00022922619264168138,0.13449062319874683
4,0.00123,-0.00196,-36.676968,6.844865,0.0002506107665210006,0.1667353293844163
5,0.00122,-0.00202,-36.718129,6.8514,0.00030626370894097274,0.20841187129949856
6,0.00118,-0.00213,-36.796619,6.877891,0.0004241707910013804,0.29125179634171683
7,0.00113,-0.00226,-36.881492,6.91089,0.0005671094141932845,0.38231419324625865
8,0.00111,-0.00244,-36.990683000000004,6.921711,0.0007497794172041854,0.4920400722447911
9,0.00107,-0.00266,-37.121875,6.947135,0.00097600366435731,0.6256728550490105
10,0.00101,-0.0028,-37.193981,6.977463,0.001125394996100486,0.7038972938133743
11,0.00097,-0.00286,-37.212618,7.005365,0.0011978522248633923,0.7374511218066143
12,0.00091,-0.00289,-37.226509,7.042598,0.0012641298228886699,0.7771909779965906
13,0.00086,-0.00288,-37.220366,7.070974,0.0013095368707997592,0.8062243006621074
14,0.00082,-0.00289,-37.239428,7.097489,0.0013515988488797285,0.8388801587736311
15,0.00077,-0.00289,-37.239225999999995,7.132327999999999,0.0014057992178821632,0.8737197443767913
16,0.00075,-0.0029,-37.241171,7.143232,0.0014233608237312892,0.8847958556528686
17,0.00069,-0.00286,-37.226468,7.185035000000001,0.001496265213173901,0.9291091608557102
18,0.00067,-0.00282,-37.219325,7.200664000000001,0.0015397873914282107,0.9462931094706234
19,0.00066,-0.00281,-37.233959,7.213916,0.0015559428858496174,0.9660356893425656
20,0.00063,-0.00275,-37.195834000000005,7.233923,0.0016307220941898983,1.0090914168825749
21,0.00061,-0.0027,-37.165909,7.24536,0.0016828750423328422,1.0411274995706992
22,0.00058,-0.00268,-37.155966,7.265576,0.001717255414640308,1.0636563678290032
23,0.00053,-0.00271,-37.164280000000005,7.29648,0.001776546645020526,1.095659177268177
24,0.00051,-0.00269,-37.140964,7.305823999999999,0.001804305067165881,1.1207778195881826
25,0.00045,-0.00267,-37.111635,7.343533000000001,0.0018725579059346866,1.1685497666073268
26,0.00038,-0.00266,-37.101659999999995,7.385330000000001,0.00193954932329542,1.2115205687175978
27,0.00035,-0.00259,-37.052571,7.401492,0.002006536038396248,1.2632017080722937
28,0.00032,-0.0026,-37.030043,7.419104,0.002041238343795168,1.2917970455943453
29,0.00031,-0.00256,-36.984015,7.415421,0.0020728296400648796,1.3379721608946884
30,0.00024,-0.00252,-36.926235000000005,7.455366,0.0021553604222009936,1.4082155337137612
31,0.00017,-0.00247,-36.884732,7.501340000000001,0.0022479006837091645,1.470151853308976
32,0.0001,-0.00242,-36.869595,7.551432,0.0023360270702230874,1.5224809774464962
33,6e-05,-0.00238,-36.868140999999994,7.58188,0.0023901478610524793,1.5529636745056477
34,1e-05,-0.0024,-36.9039,7.619215,0.002442139879670724,1.6046609501205231
35,-4e-05,-0.00247,-36.986827,7.656134,0.0025332914567278357,1.6954348444404193
36,-7e-05,-0.00258,-37.061495,7.677563000000001,0.00264280040613381,1.7731169676413234
37,-9e-05,-0.00264,-37.104518999999996,7.690512,0.002701084966696628,1.8180473713452696
38,-7e-05,-0.00268,-37.143705,7.681731000000001,0.002753104674500497,1.858205167064159
39,-7e-05,-0.00273,-37.175315,7.6816320000000005,0.002800806351619858,1.8898153220938332
