time,CoPx,CoPy,Mx,My,displacement,work
0,0.00395,0.00576,-51.049982,8.659581,0.0,0.0
1,0.00388,0.00576,-51.089389,8.710245,6.794976085314859e-05,0.06418529851141838
2,0.00398,0.00576,-51.12587,8.655719999999999,0.00016136806741026845,0.129788949217765
3,0.00407,0.00559,-51.284379,8.604616,0.00035288710040699714,0.29633240269763184
4,0.0042,0.00533,-51.483357999999996,8.527541,0.0006408934371428454,0.5097174960523407
5,0.00431,0.00508,-51.655849,8.453869000000001,0.0009224040941347188,0.6972827078188154
6,0.00442,0.00475,-51.870124999999994,8.38602,0.001266569592114986,0.9220441168217762
7,0.00448,0.00445,-52.054778,8.347323,0.001566666543115823,1.1107083376427938
8,0.00459,0.00415,-52.270315,8.281854,0.0018888715710095453,1.3359690495523475
9,0.00475,0.00386,-52.451527999999996,8.173162999999999,0.002224509843559031,1.547278975608839
10,0.00484,0.00358,-52.592251999999995,8.110524999999999,0.0025171952377966073,1.7013139171643172
11,0.00497,0.00337,-52.647756,8.017422,0.002760672895909214,1.8097060876610858
12,0.00508,0.00326,-52.662748,7.933377,0.002924232212366574,1.8950777579563303
13,0.00515,0.00314,-52.667961000000005,7.878528,0.0030586020378483426,1.9501739299649195
14,0.00529,0.00303,-52.650694,7.778577,0.0032326125260379863,2.051605442277416
15,0.00548,0.00293,-52.616468,7.637256000000001,0.003456618642025921,2.197011921214911
16,0.00573,0.00283,-52.603058999999995,7.467564,0.003723047713262527,2.3672328839222114
17,0.00599,0.00281,-52.58586699999999,7.296035000000001,0.003985628538914362,2.5396212904494484
18,0.00625,0.00295,-52.539322000000006,7.140868,0.004279670185624482,2.701618929055692
19,0.00639,0.00318,-52.480676,7.063983,0.004541948701709962,2.798317721917859
20,0.00654,0.00352,-52.392206,6.983355,0.004920693206620586,2.918016574393562
21,0.00672,0.00382,-52.360200999999996,6.886729,0.005269735682545792,3.019805099783217
22,0.00677,0.00414,-52.342147999999995,6.883204000000001,0.005587062580239643,3.03819902361692
23,0.00677,0.00441,-52.33449400000001,6.902993,0.005862999275878344,3.0594166633772657
24,0.00676,0.00467,-52.293236,6.926411,0.0061193311310972975,3.1068574189361784
25,0.00676,0.00488,-52.222826,6.935982,0.006335331154245452,3.1779149459196048
26,0.00679,0.00502,-52.107260999999994,6.912163,0.006479394751312863,3.295909072832773
27,0.00694,0.00507,-52.02157,6.804204,0.0066389523898012755,3.433742643351712
28,0.00715,0.00508,-51.921637,6.656967,0.00684834126247602,3.611690216130888
29,0.00732,0.00505,-51.851197,6.537566,0.00701742638896561,3.750320632710366
30,0.00749,0.005,-51.754803,6.40968,0.007197826638411114,3.9104662921332785
31,0.00769,0.00491,-51.686059,6.26831,0.00741143572061503,4.067664302413308
32,0.0079,0.00483,-51.638096,6.116807,0.007644038558086979,4.2265781418924435
33,0.00803,0.0048,-51.554003,6.022698,0.007774819672931592,4.352784863306159
34,0.00808,0.00485,-51.431552999999994,5.9794350000000005,0.00784320358916926,4.482652833448923
35,0.00812,0.00494,-51.281214999999996,5.945756,0.0079401553813136,4.6367170709766485
36,0.00812,0.00516,-51.062637,5.934708,0.008164382699007058,4.855574102821635
37,0.00811,0.00543,-50.879074,5.942411,0.008429684734430835,5.03929865528537
38,0.00822,0.00586,-50.685795999999996,5.882002,0.008879104949819505,5.241797130748773
39,0.00833,0.00632,-50.540934,5.826704,0.00935557003773256,5.396854758255448
40,0.00855,0.00664,-50.535167,5.7065660000000005,0.009740520657942479,5.517131095633172
41,0.00867,0.00681,-50.589794,5.647137,0.009949290507298172,5.5978523144668815
42,0.00874,0.00671,-50.725316,5.612168,0.010066516144425889,5.7378131784432105
43,0.00869,0.0064,-50.873886,5.637945,0.010382142886005244,5.888602762397142
44,0.00856,0.00593,-51.028172999999995,5.705703,0.01086755801761941,6.057112776737534
45,0.00849,0.00548,-51.184335,5.735398999999999,0.011329097225054709,6.216073220433444
46,0.00846,0.00503,-51.347744999999996,5.739689,0.011773979231883487,6.379539523383011
47,0.00834,0.00472,-51.454071,5.810664,0.012114398267778954,6.507377971828698
48,0.00821,0.00445,-51.541996,5.883218,0.012406625371244729,6.62137309690429
49,0.008,0.00423,-51.653045999999996,6.011064,0.012707961479270308,6.79071506516969
50,0.00769,0.00413,-51.741797999999996,6.213132,0.01303929920727604,7.011414847969764
51,0.00731,0.00411,-51.801394,6.459054,0.013415315616492448,7.264454989646931
52,0.00692,0.00422,-51.806185000000006,6.720073999999999,0.013824372201820201,7.525518955143895
53,0.00633,0.0044,-51.783595000000005,7.108147,0.014437160754258967,7.914248888939841
54,0.00587,0.00457,-51.740768,7.418181,0.014937152294187395,8.227226896290198
55,0.00544,0.00463,-51.763901999999995,7.698958,0.015364273120183973,8.508955321701976
56,0.00518,0.00462,-51.800942,7.874698,0.015630688078472732,8.688556293859701
57,0.00495,0.00458,-51.816268,8.019586,0.015862848647906908,8.834252617835292
58,0.00471,0.00462,-51.768872,8.16855,0.016103066965276754,8.990574894277263
59,0.00449,0.0047,-51.686036,8.304629,0.01633768906568505,9.14988370488421
60,0.00431,0.00485,-51.552293999999996,8.414559,0.016572828896424127,9.323006572998164
61,0.00411,0.00501,-51.384146,8.532518,0.01683069291097443,9.528403933217321
62,0.00388,0.0051,-51.261487,8.673874,0.017084415850418224,9.71555827865712
63,0.00379,0.00516,-51.199273,8.720734,0.01718110525004404,9.793445642176504
64,0.00359,0.00527,-51.112117,8.847461,0.017412049507387665,9.9472503913392
65,0.00332,0.00548,-50.972533,9.018305999999999,0.017756081598914016,10.167867043206188
66,0.003,0.00583,-50.798857,9.233934999999999,0.018228123175472698,10.444741055379595
67,0.00275,0.0064,-50.511286,9.40801,0.018851105053218756,10.780894570408071
68,0.00248,0.00702,-50.157803,9.591193,0.019528072068663367,11.179022995389255
69,0.00233,0.00761,-49.763928,9.682649000000001,0.020137516479582042,11.583376449141046
70,0.00212,0.00824,-49.334661,9.813696,0.02080140895581595,12.032200995593222
71,0.00198,0.00887,-48.907547,9.898158,0.02145033053813543,12.467586110680998
72,0.00186,0.00946,-48.517682,9.971681,0.02205258364937687,12.864323239966877
73,0.00175,0.00977,-48.3023616,10.043735999999999,0.022384211211560704,13.091380055942881
74,0.0016,0.01007,-48.138558,10.143550999999999,0.022711844070108202,13.28319938134561
75,0.0014,0.01027,-48.080957,10.285012,0.022995837256646185,13.435938013400508
76,0.00111,0.01036,-48.109232,10.492858,0.023303949995753158,13.645698437077138
77,0.00073,0.01031,-48.158362,10.737577,0.02368205110656877,13.895300411951135
78,0.00036,0.01013,-48.201903,10.958575,0.024096215735671743,14.120546798570322
79,7e-05,0.00994,-48.204147999999996,11.12225,0.024444269768833255,14.284237194287359
80,-0.00032,0.00975,-48.242046,11.350333000000001,0.02487668171362665,14.515447300668981
81,-0.0006,0.0097,-48.266839,11.524594,0.025157505590816604,14.691463177708524
82,-0.00076,0.00975,-48.283407,11.64027,0.025327693722012642,14.808319652069168
83,-0.00089,0.00989,-48.261662,11.740735,0.025517811369799477,14.911111000197305
84,-0.00104,0.01006,-48.206486,11.85221,0.025752288874050944,15.035493742573408
85,-0.00116,0.01029,-48.12729,11.942846,0.026005784219175876,15.15585524352782
86,-0.00131,0.01058,-47.94421,12.042192,0.026329792382653282,15.364152901018253
87,-0.00139,0.01083,-47.735886,12.084021,0.026599080796811773,15.576634792521974
88,-0.0014,0.01111,-47.531028,12.082135,0.026876884774465076,15.78150147395163
89,-0.00135,0.01142,-47.323584999999994,12.050917,0.027193770700312224,15.991280314097633
90,-0.00134,0.01174,-47.14245,12.045977,0.027507049442010417,16.17248266459287
91,-0.00138,0.012,-47.013624,12.082468,0.027770143132546686,16.306377143033913
92,-0.00131,0.01216,-46.961917,12.04955,0.027948773057251373,16.367673216097366
93,-0.00114,0.01228,-46.917565,11.948093,0.028159425496116917,16.478400912510683
94,-0.00097,0.01236,-46.857348,11.83624,0.028349199809447247,16.60543311590022
95,-0.00082,0.0125,-46.752012,11.735451000000001,0.02855213243373423,16.751220959759028
96,-0.00073,0.01273,-46.581165,11.672709999999999,0.028802886895309684,16.933224065474292
97,-0.00061,0.01297,-46.412290999999996,11.595125,0.029061438959699044,17.119067709705135
98,-0.00052,0.01318,-46.253206,11.528898,0.02929802596272331,17.291387333526682
99,-0.00047,0.01334,-46.127926,11.491113,0.029457485173808775,17.422241392023157
100,-0.00048,0.01347,-46.012536999999995,11.490010999999999,0.029589304026785127,17.53763565412055
101,-0.0005,0.01363,-45.879193,11.495936,0.029751258248712185,17.671111224773004
102,-0.00055,0.01382,-45.756027,11.528834,0.02994956230817643,17.79859511379432
103,-0.0006,0.01398,-45.658586,11.558591,0.030111662585782618,17.900478515435612
104,-0.00063,0.01408,-45.608127,11.583698,0.030218358133955896,17.956838715311054
105,-0.0007,0.01415,-45.579105000000006,11.632532000000001,0.030319987263638284,18.013645722273225
106,-0.00078,0.01419,-45.567972,11.688165000000001,0.030410377196706084,18.070381728283518
107,-0.00076,0.01414,-45.597997,11.672305,0.0304676325894652,18.104338174284244
108,-0.00068,0.01405,-45.644454,11.617312,0.03058902064489076,18.17632763808278
109,-0.0006,0.01399,-45.661680000000004,11.565033,0.030684817356734125,18.231371519822716
110,-0.00042,0.01391,-45.711791,11.444978,0.030887095506814656,18.3614650067696
111,-0.00025,0.01386,-45.776072,11.343288,0.031065117106627713,18.48176838602804
112,-0.00011,0.01379,-45.837175,11.258719,0.031220629067582484,18.58610194903631
113,-1e-05,0.01369,-45.900829,11.193255,0.03136229518915006,18.67741113264891
114,3e-05,0.0136,-45.954534,11.169008999999999,0.03145670504033096,18.73633562281217
115,8e-05,0.01345,-46.040673,11.135106,0.03162061785252086,18.82890635647027
116,0.00022,0.01332,-46.111171999999996,11.039641,0.03181183129347103,18.947581017733743
117,0.00039,0.01326,-46.162738000000004,10.93371,0.03199164058132902,19.06539625069197
118,0.00062,0.01325,-46.173635000000004,10.790383,0.03221606526802814,19.209136897476377
119,0.00079,0.0132,-46.215524,10.681583999999999,0.032395946367646755,19.325721247721166
120,0.00102,0.01317,-46.255552,10.539553999999999,0.03262561203769781,19.473283985849733
121,0.00126,0.01302,-46.342332999999996,10.382071999999999,0.03290920981625046,19.653093669362605
122,0.0015,0.01276,-46.502245,10.226581,0.03326224926163864,19.876139177779613
123,0.00172,0.01239,-46.729541,10.080422,0.033696929880024144,20.146372271417306
124,0.00197,0.01201,-46.955148,9.918346,0.03414537939780736,20.42416202685296
125,0.00215,0.01156,-47.207243999999996,9.793783999999999,0.03463205133042727,20.70535250510569
126,0.00231,0.01113,-47.4606387,9.68476,0.03509650805607564,20.981205920100123
127,0.00241,0.0107,-47.701891,9.620633000000002,0.035529395166070836,21.23083553449772
128,0.00251,0.01027,-47.962516,9.550856999999999,0.03597415345997889,21.50063931653385
129,0.00254,0.00988,-48.229057,9.533930999999999,0.03636219176994326,21.767717196855298
130,0.00247,0.00939,-48.579671000000005,9.584152,0.03686175519934938,22.121909695134136
131,0.0024,0.00884,-48.977171,9.638724999999999,0.03741412432412013,22.523138385943998
132,0.00229,0.00823,-49.399137,9.718761,0.03803696498592697,22.95262769483539
133,0.00216,0.00764,-49.769354,9.800228,0.0386372244131749,23.33170222468143
134,0.00197,0.00708,-50.083612,9.910729,0.039226641489615674,23.66482166507031
135,0.00176,0.0066,-50.370965,10.041717,0.039755516380303446,23.98062160609785
136,0.00147,0.00613,-50.6879,10.229425,0.040305196741968294,24.348972101535278
137,0.00121,0.00563,-51.041746,10.405481,0.04086572684820703,24.74419698290284
138,0.00094,0.00505,-51.428216,10.581517,0.04150559578009855,25.168870662562878
139,0.00069,0.00443,-51.821461,10.738446999999999,0.042172931752454304,25.592271955575782
140,0.00046,0.0038,-52.205701,10.887296000000001,0.04284589802203993,26.004335545815202
141,0.00035,0.00324,-52.545097999999996,10.951137,0.04342131506210739,26.34968464005174
142,0.00027,0.00275,-52.829281,10.994862000000001,0.04391830588697241,26.637211774621687
143,0.00023,0.00244,-53.002458000000004,11.017675,0.044230818862703004,26.81188491593998
144,0.00027,0.00233,-53.056782999999996,10.98855,0.04434694723994131,26.873524767091645
145,0.00031,0.00233,-53.068421,10.961601,0.04439295604344672,26.902879351827256
146,0.00031,0.00238,-53.084312,10.972242,0.04443999049890228,26.922004067825142
147,0.00033,0.00236,-53.139853,10.969813,0.04446407472610599,26.97759815673755
148,0.00022,0.00224,-53.245165,11.04354,0.044625455549006356,27.106152767207185
149,9e-05,0.00197,-53.411317,11.125623000000001,0.04492803925643292,27.291474395715568
150,4e-05,0.00163,-53.585303999999994,11.151958,0.04527038617112619,27.467443166791572
151,-5e-05,0.00122,-53.789526,11.194141,0.04569343681821232,27.67597621159024
152,-0.00018,0.0008,-54.01444299999999,11.272863000000001,0.04612695670241605,27.914271847666512
