time,CoPx,CoPy,Mx,My,displacement,work
0,-0.00371,-0.0031,38.609353,2.8191040000000003,0.0,0.0
1,-0.00374,-0.00319,38.566095000000004,2.831786,9.696617967106892e-05,0.04507868329931031
2,-0.00371,-0.00321,38.576612,2.820572,0.00012376506024470188,0.06045272261888599
3,-0.00378,-0.00339,38.504671,2.8575679999999997,0.00031910673526568914,0.1413490235046454
4,-0.00376,-0.00354,38.431704,2.850579,0.00047482124968228564,0.21464997308921602
5,-0.00379,-0.00377,38.310825,2.860934,0.000701287715190982,0.33597168864748084
6,-0.0038,-0.00404,38.166002,2.866636,0.0009675537663503465,0.48090689531929226
7,-0.00378,-0.00427,38.032883,2.855312,0.0012069246292388664,0.6145066750234526
8,-0.00379,-0.00449,37.915982,2.8616070000000002,0.0014252884540817288,0.7315770420084402
9,-0.00374,-0.00469,37.798199,2.836596,0.001626178971528412,0.8519862825591582
10,-0.00371,-0.00485,37.702397000000005,2.818229,0.0017901993666017155,0.9495330400296065
11,-0.00369,-0.00494,37.644420000000004,2.8066,0.0018862995747180268,1.008664809578641
12,-0.00368,-0.00503,37.605022,2.801886,0.0019735743706215496,1.0483438241833467
13,-0.0037,-0.00521,37.537001,2.81225,0.002156783158620381,1.1171498481710778
14,-0.00366,-0.00536,37.480380000000004,2.796074,0.0023100564113424362,1.1760361845913305
15,-0.00361,-0.0055,37.413028000000004,2.768362,0.0024626585410785612,1.2488664451153733
16,-0.00355,-0.00564,37.339456999999996,2.739002,0.002613574312288848,1.32807945945646
17,-0.00356,-0.0058,37.24165,2.740363,0.0027715442461370495,1.4258959282641164
18,-0.00355,-0.00603,37.116705,2.737854,0.003002675485912202,1.5508661171332991
19,-0.00358,-0.00626,36.993989,2.75479,0.0032383689308783225,1.6747452709566968
20,-0.00356,-0.00638,36.938755,2.741236,0.003360415684214897,1.7316179856096818
21,-0.00352,-0.00648,36.918264,2.725065,0.0034668796687354823,1.7577212865886767
22,-0.00346,-0.00655,36.909343,2.6956119999999997,0.00355954233651492,1.7884956826022465
23,-0.00338,-0.00672,36.832252,2.653187,0.003746701760536252,1.8764894488928219
24,-0.00329,-0.00684,36.753683,2.605728,0.0038926183462967483,1.968279668644161
25,-0.00321,-0.00702,36.637511,2.565123,0.004092321951672313,2.0913434716448798
26,-0.0031,-0.00716,36.538745999999996,2.504517,0.004273889569930633,2.2072210469603886
27,-0.00306,-0.00736,36.425089,2.483958,0.004471849666919906,2.3227225020594444
28,-0.00305,-0.0075,36.322822,2.477001,0.0046188766372348795,2.425225863653099
29,-0.00302,-0.00761,36.235913,2.461103,0.004724069270056764,2.5135769852362513
30,-0.00304,-0.0076,36.221140000000005,2.4670300000000003,0.0047392393063124885,2.5294946125091755
31,-0.003,-0.00755,36.244506,2.4490670000000003,0.00480220223191161,2.5589673002895563
32,-0.003,-0.0074,36.319652000000005,2.444595,0.004947251499403728,2.634246248874141
33,-0.00296,-0.00726,36.415564,2.426831,0.0050934429492221055,2.731789426185523
34,-0.00291,-0.00701,36.579298,2.4055050000000002,0.005350860217485121,2.896906418139711
35,-0.00283,-0.00672,36.76284,2.367133,0.005649814561825542,3.0844166209234487
36,-0.00282,-0.00635,36.979637000000004,2.361252,0.006023869210239374,3.3012933724898694
37,-0.00281,-0.00614,37.11347,2.3596399999999997,0.006232873444646237,3.4351360802964543
38,-0.00277,-0.00605,37.190218,2.338387,0.00632664177618733,3.5147724131665727
39,-0.00275,-0.006,37.213758,2.329927,0.006381975400684553,3.539786473212872
40,-0.0027,-0.00591,37.246652999999995,2.30182,0.006484411575935293,3.5830540647104323
41,-0.00272,-0.00573,37.302238,2.3125050000000003,0.006667737978834593,3.639656727633663
42,-0.0027,-0.00548,37.401742999999996,2.29765,0.006916617065943174,3.74026446118332
43,-0.00266,-0.00521,37.533642,2.278381,0.007197482371739404,3.873563525553634
44,-0.00262,-0.00501,37.634454999999996,2.2544779999999998,0.00739564324073224,3.977171509695779
45,-0.00267,-0.00481,37.73951,2.279347,0.007607207037257069,4.085129928478205
46,-0.00273,-0.00458,37.846286000000006,2.3111159999999997,0.007839436320509631,4.196531829435957
47,-0.00277,-0.00429,37.997044,2.334514,0.008132869737147882,4.349094737667279
48,-0.00281,-0.00399,38.151494,2.3528390000000003,0.008437305756698793,4.504628039969388
49,-0.00279,-0.00365,38.325452,2.340437,0.008780838142362796,4.6790275679733355
50,-0.00278,-0.00337,38.457517,2.339005,0.009060442165939,4.811100331437273
51,-0.00276,-0.00307,38.612021,2.327092,0.009355946429867621,4.9660629255850175
52,-0.00274,-0.00289,38.719535,2.3196869999999996,0.009541403702574853,5.0738316326432376
53,-0.00278,-0.00287,38.729712,2.3401699999999996,0.00958489496606535,5.096703550315352
54,-0.00285,-0.00286,38.729914,2.376245,0.009655595743996005,5.132779115854925
55,-0.00293,-0.00277,38.769618,2.416878,0.009775389107752108,5.189589751346882
56,-0.00303,-0.00266,38.837886000000005,2.466493,0.009922264633283075,5.273982689730378
57,-0.00313,-0.0025,38.944238999999996,2.522456,0.010117772714957465,5.394160965545927
58,-0.00312,-0.00239,39.026621999999996,2.51621,0.010223514901430033,5.476780401546181
59,-0.00312,-0.00239,39.045413,2.5190580000000002,0.010226963089359942,5.4957860003265475
60,-0.0032,-0.00244,39.022104999999996,2.5587690000000003,0.010318434669645844,5.541831916377815
61,-0.00329,-0.00248,38.986035,2.607329,0.01042027228548597,5.6023225644153385
62,-0.00339,-0.0026,38.91286,2.658041,0.01058013650912591,5.691352264903434
63,-0.00345,-0.00279,38.816199,2.686563,0.010777813063122563,5.792133480439866
64,-0.00349,-0.00298,38.696595,2.70803,0.010971860918045008,5.913648701317742
65,-0.00354,-0.00312,38.610949999999995,2.731805,0.011115927742817408,6.002532426768474
66,-0.00362,-0.00322,38.547486000000006,2.771482,0.011245431603763718,6.077378559768106
67,-0.00369,-0.0033,38.512364000000005,2.8069610000000003,0.011347270790720402,6.1273016438575345
68,-0.0038,-0.00329,38.535545,2.8675050000000004,0.011462224216071716,6.192131688566756
69,-0.00389,-0.0033,38.540285,2.911575,0.011546881761512156,6.2364558636859835
70,-0.00391,-0.00322,38.586258,2.926961,0.011625398001870436,6.284935196653758
71,-0.00393,-0.00321,38.596469,2.938041,0.011648206991326349,6.30000274194156
72,-0.00392,-0.00329,38.57132,2.931111,0.011726320050413798,6.326089081297628
73,-0.00386,-0.0033,38.554724,2.899722,0.011786964753397654,6.361595369994139
74,-0.00379,-0.00331,38.531757,2.861928,0.011857653154143461,6.405820583673669
75,-0.00379,-0.00328,38.541486,2.860218,0.01188587318249214,6.415698718163541
76,-0.00378,-0.00323,38.567167,2.853867,0.011937997073367616,6.442153376770295
77,-0.00377,-0.00316,38.619427,2.854567,0.012008402825973506,6.494418064658012
78,-0.0038,-0.00312,38.657894,2.869694,0.012056356657937172,6.535752508140413
79,-0.00379,-0.00304,38.726236,2.865352,0.012142072759108422,6.604232300254584
80,-0.00373,-0.00295,38.794446,2.835006,0.012247061568035848,6.678888069060485
81,-0.00372,-0.00283,38.880487,2.83309,0.012372745656129768,6.764950399594815
82,-0.00369,-0.00272,38.935771,2.8197490000000003,0.012482058281201167,6.821821331862538
83,-0.00362,-0.00257,38.987716,2.77804,0.012650530504431002,6.88843907503956
84,-0.0036,-0.00244,39.015425,2.7666399999999998,0.012782974907861263,6.918401529561847
85,-0.00355,-0.00234,39.02315,2.7376139999999998,0.012891452094402959,6.948437912516524
86,-0.00352,-0.00226,39.023044999999996,2.721298,0.012974368196578582,6.96475425037157
87,-0.00343,-0.00208,39.090686,2.670347,0.013179012522177904,7.049437833680262
88,-0.00341,-0.00177,39.213671,2.655444,0.013487647079543091,7.173322496306432
89,-0.00334,-0.00152,39.333582,2.622852,0.013752533187144072,7.297583859509161
90,-0.00331,-0.00136,39.423011,2.607585,0.01390736822839765,7.388306664415097
91,-0.00326,-0.00137,39.44572599999999,2.579634,0.013964427495830732,7.424323738505028
92,-0.00327,-0.00138,39.446082000000004,2.588658,0.013984323726629553,7.433354757938072
93,-0.0033,-0.00137,39.456444999999995,2.604495,0.014014568891532396,7.4522809920589905
94,-0.00333,-0.00135,39.489265,2.61794,0.01404421159721187,7.487748165966711
95,-0.00326,-0.00122,39.568673000000004,2.58278,0.014192064564716757,7.57459202622177
96,-0.0032,-0.00108,39.678942,2.5588889999999997,0.014344163381280188,7.687419470764305
97,-0.0032,-0.0009,39.788489,2.55668,0.01452278535641204,7.796988740589379
98,-0.00321,-0.00076,39.876377000000005,2.566254,0.014664572274003189,7.885396670211112
99,-0.0032,-0.00058,39.975527,2.558023,0.014847309681230063,7.984887734438001
100,-0.00321,-0.00039,40.07691,2.5654820000000003,0.015029602851700047,8.086544752739737
101,-0.00317,-0.00018,40.181484999999995,2.546165,0.015243231407843647,8.192888897449258
102,-0.00314,-6e-05,40.248825,2.528989,0.015371220508942138,8.262384872699629
103,-0.00316,2e-05,40.290546,2.536157,0.015451005532599475,8.304717154294178
104,-0.00316,8e-05,40.311907000000005,2.539158,0.01551674631142053,8.326287929013697
105,-0.00326,0.00014,40.325562000000005,2.5900309999999998,0.015629652821418843,8.378961652576779
106,-0.00336,0.00018,40.343607,2.641623,0.015740993469881122,8.433618367525629
107,-0.00341,0.00019,40.343665,2.663783,0.01578469358429745,8.455778443428025
108,-0.00351,0.00018,40.335981,2.716813,0.01588790482399546,8.509362254005476
109,-0.00354,0.00012,40.314837999999995,2.732395,0.015956008935471926,8.535626777092714
110,-0.0036,0.0001,40.288773,2.7613630000000002,0.016018848413509226,8.574595087923436
111,-0.00363,5e-05,40.252705000000006,2.778527,0.016076728634656007,8.614538842378913
112,-0.00367,5e-05,40.244555000000005,2.800451,0.016120351105929423,8.637928675127354
113,-0.00364,4e-05,40.224025,2.7826139999999997,0.016155646431398954,8.665124988645923
114,-0.00362,0.0001,40.25758,2.771809,0.016224620991926734,8.70037674108463
115,-0.00363,0.00018,40.311795000000004,2.778852,0.016299904522662216,8.755047300565952
116,-0.00359,0.00019,40.336231000000005,2.756977,0.01634590463135774,8.787844155918258
117,-0.00353,5e-05,40.268775,2.729833,0.016491085380770324,8.860556662902964
118,-0.00347,-0.00011,40.176959,2.6978359999999997,0.01666146475158733,8.95778827229518
119,-0.00344,-0.00021,40.10686,2.677452,0.016775728350340385,9.030790856201502
120,-0.00346,-0.0003,40.046978,2.690386,0.016869116572295836,9.092053751007407
121,-0.00348,-0.00038,40.00336,2.698623,0.01695179921860085,9.136442692118907
122,-0.00353,-0.00053,39.942985,2.727328,0.01710992476998329,9.203294151714042
123,-0.00355,-0.00063,39.897898,2.7386690000000002,0.017211441763634597,9.249785611682515
124,-0.0036,-0.00068,39.876513,2.76273,0.017279899706928274,9.281976448049404
125,-0.00367,-0.00072,39.857053,2.797958,0.017358823721017776,9.322221989218583
126,-0.00366,-0.00065,39.888303,2.793612,0.017436150365843485,9.353772745406035
127,-0.00364,-0.0005,39.963479,2.7851399999999997,0.017581589356489038,9.429424617557356
